cell_id,ctr_x,ctr_y,n_dolmen,n_sites,n_extant,landform_mode,dist_coast_km,elev_m,bathy_grad,curr_p90,curr_mean
1526,982500.0,1632500.0,0.0,0.0,0.0,,1.3956325289645979,1.5,13.33681572997967,,
1527,982500.0,1637500.0,0.0,0.0,0.0,,0.417819436337225,18.025075912475586,8.380638705810098,,
1528,982500.0,1642500.0,0.0,0.0,0.0,,4.476209088847067,37.07809829711914,54.89865124124794,,
1529,982500.0,1647500.0,0.0,0.0,0.0,,5.189371391623673,102.86748504638672,163.08589959872194,,
1530,982500.0,1652500.0,0.0,0.0,0.0,,7.049419257647269,37.490623474121094,23.186182548399728,,
1531,982500.0,1657500.0,0.0,0.0,0.0,,11.066121646718608,311.9412841796875,82.19673489908415,,
1532,982500.0,1662500.0,0.0,0.0,0.0,,15.65962275183729,404.1925048828125,81.39032511449248,,
1533,982500.0,1667500.0,0.0,0.0,0.0,,20.43484834879392,757.280029296875,76.42256394984304,,
1534,982500.0,1672500.0,0.0,0.0,0.0,,25.23456654140533,205.39578247070312,77.39684633502476,,
1535,982500.0,1677500.0,0.0,0.0,0.0,,29.34503001805799,136.4873504638672,83.12650523227269,,
1536,982500.0,1682500.0,0.0,0.0,0.0,,33.31087925773673,164.54061889648438,165.5263303300653,,
1537,982500.0,1687500.0,0.0,0.0,0.0,,36.81893910029337,113.16393280029297,57.6722389250554,,
1538,982500.0,1692500.0,0.0,0.0,0.0,,40.530403912919056,335.5249328613281,129.81323622745654,,
1539,982500.0,1697500.0,0.0,0.0,0.0,,44.49486494212131,66.59093475341797,18.928882186893233,,
1540,982500.0,1702500.0,0.0,0.0,0.0,,48.65051254705205,54.76713180541992,2.079933621840394,,
1541,982500.0,1707500.0,0.0,0.0,0.0,,52.95235345066469,76.47258758544922,13.984511555272693,,
1542,982500.0,1712500.0,0.0,0.0,0.0,,57.36750910434733,114.61329650878906,25.25926287962356,,
1543,982500.0,1717500.0,0.0,0.0,0.0,,56.47586853240044,392.1185607910156,27.60953407939686,,
1544,982500.0,1722500.0,0.0,0.0,0.0,,55.72050725422443,140.076416015625,51.670695042085256,,
1545,982500.0,1727500.0,0.0,0.0,0.0,,53.26337743290805,147.3873291015625,18.009493029456934,,
1546,982500.0,1732500.0,0.0,0.0,0.0,,51.17235367657383,321.1809997558594,85.71496523165126,,
1547,982500.0,1737500.0,0.0,0.0,0.0,,49.41525410232754,251.2199249267578,24.142113482798536,,
1548,982500.0,1742500.0,0.0,0.0,0.0,,48.08671371445629,293.78094482421875,19.95294271675294,,
1549,982500.0,1747500.0,0.0,0.0,0.0,,46.36334842870645,277.08746337890625,41.605604825343164,,
1550,982500.0,1752500.0,0.0,0.0,0.0,,44.548262075863896,385.1793518066406,81.92944983378304,,
1551,982500.0,1757500.0,0.0,0.0,0.0,,43.23812242036037,439.3836669921875,40.53348444023777,,
1552,982500.0,1762500.0,0.0,0.0,0.0,,42.47967522117238,274.708251953125,127.5276743201749,,
1553,982500.0,1767500.0,0.0,0.0,0.0,,42.30260492398197,257.97998046875,88.22351242993828,,
1554,982500.0,1772500.0,0.0,0.0,0.0,,40.87750769972775,428.65667724609375,31.716446348956627,,
1555,982500.0,1777500.0,0.0,0.0,0.0,,39.813263198409935,431.73809814453125,63.45622602595004,,
1556,982500.0,1782500.0,0.0,0.0,0.0,,39.26565412131992,359.12091064453125,132.7377679740765,,
1557,982500.0,1787500.0,0.0,0.0,0.0,,39.24162680750626,471.7883605957031,135.48324730831584,,
1558,982500.0,1792500.0,0.0,0.0,0.0,,39.8499555259985,453.8680114746094,132.6598826733397,,
1559,982500.0,1797500.0,0.0,0.0,0.0,,41.06254541974383,231.4984893798828,54.71276547655534,,
1560,982500.0,1802500.0,0.0,0.0,0.0,,42.828101957394644,115.021728515625,37.506897617189296,,
1561,982500.0,1807500.0,0.0,0.0,0.0,,45.08170358579473,108.54006958007812,39.10975664563095,,
1562,982500.0,1812500.0,0.0,0.0,0.0,,47.754305346449364,122.84512329101562,73.98944802437586,,
1563,982500.0,1817500.0,0.0,0.0,0.0,,50.77979283185772,104.76032257080078,9.535792216487799,,
1564,982500.0,1822500.0,0.0,0.0,0.0,,54.098992975570766,147.3716278076172,74.91031886772996,,
1565,982500.0,1827500.0,0.0,0.0,0.0,,53.13626082397398,115.05775451660156,35.15794846284818,,
1571,987500.0,1587500.0,0.0,0.0,0.0,,18.291678922105817,43.228271484375,74.31497522377741,0.30288814306259154,0.15324103832244873
1575,987500.0,1607500.0,0.0,0.0,0.0,,2.595797652758171,-2.0,1.6806063510953546,,
1576,987500.0,1612500.0,0.0,0.0,0.0,,1.7318653967167745,29.316923141479492,56.63226813964819,,
1577,987500.0,1617500.0,0.0,0.0,0.0,,0.18686553073320045,0.3600081503391266,6.587557681997016,,
1578,987500.0,1622500.0,0.0,0.0,0.0,,0.24586279129979727,10.586349487304688,20.1485300023,,
1579,987500.0,1627500.0,0.0,0.0,0.0,,3.4602987055402314,111.93216705322266,61.572363518547675,,
1580,987500.0,1632500.0,0.0,0.0,0.0,,1.106993047440053,44.57177734375,21.912943091686287,,
1581,987500.0,1637500.0,0.0,0.0,0.0,,2.1720762179122906,26.37444496154785,7.847588268110958,,
1582,987500.0,1642500.0,0.0,0.0,0.0,,0.26700901143025146,1.5864009857177734,1.0198257556703811,,
1583,987500.0,1647500.0,0.0,0.0,0.0,,0.28986998967410565,59.517757415771484,43.64253119875097,,
1584,987500.0,1652500.0,0.0,0.0,0.0,,4.6327118428153895,314.15155029296875,172.6710891209216,,
1585,987500.0,1657500.0,0.0,0.0,0.0,,9.48494522652194,257.6277160644531,94.31927287790899,,
1586,987500.0,1662500.0,0.0,0.0,0.0,,14.433491806563639,206.7850799560547,38.97102383061941,,
1587,987500.0,1667500.0,0.0,0.0,0.0,,18.68111521460959,226.83999633789062,78.99135670700448,,
1588,987500.0,1672500.0,0.0,0.0,0.0,,22.303989684007398,207.25625610351562,31.832348981063408,,
1589,987500.0,1677500.0,40.0,7.0,41.0,산록하사면,26.380899264185413,373.2536926269531,91.91149962290773,,
1590,987500.0,1682500.0,0.0,0.0,0.0,,29.748065837539556,143.9702606201172,45.41891737520334,,
1591,987500.0,1687500.0,0.0,0.0,0.0,,33.49666828130584,65.68516540527344,40.60533534076195,,
1592,987500.0,1692500.0,0.0,0.0,0.0,,37.53806269403221,166.6792755126953,120.25996844821763,,
1593,987500.0,1697500.0,0.0,0.0,0.0,,41.787384647694154,229.80807495117188,126.12842197484773,,
1594,987500.0,1702500.0,0.0,0.0,0.0,,46.18728050629954,102.0140151977539,26.83483810344514,,
1595,987500.0,1707500.0,0.0,0.0,0.0,,50.698562557935006,175.50503540039062,45.22470232203489,,
1596,987500.0,1712500.0,0.0,0.0,0.0,,55.2939744485247,94.96703338623047,15.835696657647661,,
1597,987500.0,1717500.0,0.0,0.0,0.0,,59.954173959678194,217.60296630859375,28.028958777029896,,
1598,987500.0,1722500.0,0.0,0.0,0.0,,60.03212543096136,128.22427368164062,11.015266743310272,,
1599,987500.0,1727500.0,0.0,0.0,0.0,,57.75870956532027,146.04498291015625,5.4482025809189425,,
1600,987500.0,1732500.0,0.0,0.0,0.0,,55.80248210823472,157.6498565673828,15.159312171648702,,
1601,987500.0,1737500.0,0.0,0.0,0.0,,54.195301752698285,256.259033203125,30.600746389185115,,
1602,987500.0,1742500.0,0.0,0.0,0.0,,52.95672656382382,461.1888732910156,142.76318370377618,,
1603,987500.0,1747500.0,0.0,0.0,0.0,,50.96536282413522,321.808837890625,85.61143670179668,,
1604,987500.0,1752500.0,0.0,0.0,0.0,,49.31993293034735,331.49383544921875,22.981119804500885,,
1605,987500.0,1757500.0,0.0,0.0,0.0,,48.139831332402665,512.8352661132812,11.510268328658501,,
1606,987500.0,1762500.0,1.0,1.0,0.0,,47.459782312716044,660.0903930664062,42.73691936404246,,
1607,987500.0,1767500.0,0.0,0.0,0.0,,47.17304913674805,844.002685546875,181.82666896543344,,
1608,987500.0,1772500.0,0.0,0.0,0.0,,45.7101942199178,470.57489013671875,87.90720821237088,,
1609,987500.0,1777500.0,0.0,0.0,0.0,,44.761000283585794,589.7057495117188,43.46789855327164,,
1610,987500.0,1782500.0,0.0,0.0,0.0,,44.255243323691026,354.66912841796875,152.25015283424662,,
1611,987500.0,1787500.0,0.0,0.0,0.0,,44.23392637516554,219.23709106445312,45.93527523811825,,
1612,987500.0,1792500.0,0.0,0.0,0.0,,44.77447848370801,281.0905456542969,69.56215586726925,,
1613,987500.0,1797500.0,0.0,0.0,0.0,,45.85703440490343,214.2134246826172,57.34963718598502,,
1614,987500.0,1802500.0,0.0,0.0,0.0,,47.44450743064958,328.6846923828125,21.545841876154217,,
1615,987500.0,1807500.0,0.0,0.0,0.0,,49.488331617275485,215.32168579101562,35.128601927045466,,
1616,987500.0,1812500.0,0.0,0.0,0.0,,51.93465747635094,117.39080047607422,42.36317766319384,,
1617,987500.0,1817500.0,0.0,0.0,0.0,,54.72953798553721,54.56196594238281,32.32630080979124,,
1618,987500.0,1822500.0,0.0,0.0,0.0,,57.82245246472019,83.55225372314453,29.47195674669407,,
1619,987500.0,1827500.0,0.0,0.0,0.0,,57.03435626750221,99.80352020263672,45.315408715186855,,
1630,992500.0,1612500.0,0.0,0.0,0.0,,1.5059844816097756,-4.0,12.052331924438477,,
1631,992500.0,1617500.0,0.0,0.0,0.0,,0.32640814135388313,9.996882438659668,13.111033467550236,,
1632,992500.0,1622500.0,0.0,0.0,0.0,,0.41239650664986177,32.623512268066406,41.03602078590948,,
1633,992500.0,1627500.0,0.0,0.0,0.0,,3.1689929720682892,58.71888732910156,19.16159955146837,,
1634,992500.0,1632500.0,0.0,0.0,0.0,,0.3540409889233595,28.579345703125,25.408198521313135,,
1635,992500.0,1637500.0,0.0,0.0,0.0,,2.0411014844196833,-1.5,0.9013878188659973,,
1636,992500.0,1642500.0,0.0,0.0,0.0,,1.6341806468453657,7.734967231750488,16.858919237448436,,
1638,992500.0,1652500.0,0.0,0.0,0.0,,4.421426375421599,150.0506591796875,79.03157466543844,,
1639,992500.0,1657500.0,0.0,0.0,0.0,,9.033162135829185,288.7423400878906,47.01973235514932,,
1640,992500.0,1662500.0,0.0,0.0,0.0,,11.63276556649801,79.91693115234375,87.75418349479521,,
1641,992500.0,1667500.0,0.0,0.0,0.0,,15.290687521752968,415.44464111328125,71.37104690387213,,
1642,992500.0,1672500.0,0.0,0.0,0.0,,19.421153436518956,285.7422180175781,128.21501372082372,,
1643,992500.0,1677500.0,0.0,0.0,0.0,,22.677313899094496,163.3685760498047,50.007818622391866,,
1644,992500.0,1682500.0,0.0,0.0,0.0,,26.48282331156021,318.69940185546875,119.86490106725226,,
1645,992500.0,1687500.0,0.0,0.0,0.0,,30.633630137882275,125.93767547607422,116.18692964927396,,
1646,992500.0,1692500.0,0.0,0.0,0.0,,35.00712299372545,462.872314453125,106.57418315084524,,
1647,992500.0,1697500.0,1.0,1.0,0.0,,39.52945768880562,86.54728698730469,24.263423523058755,,
1648,992500.0,1702500.0,0.0,0.0,0.0,,44.154924867384004,437.403564453125,162.86444280460108,,
1649,992500.0,1707500.0,0.0,0.0,0.0,,48.85423988680593,267.0467529296875,143.50872102744952,,
1650,992500.0,1712500.0,0.0,0.0,0.0,,53.60798559721146,143.12051391601562,47.96892701289947,,
1651,992500.0,1717500.0,0.0,0.0,0.0,,58.25672053255767,254.71311950683594,83.39832093067224,,
1652,992500.0,1722500.0,0.0,0.0,0.0,,62.70862101205106,173.59774780273438,33.56479806661819,,
1653,992500.0,1727500.0,0.0,0.0,0.0,,62.33092863831027,274.43280029296875,114.60258845208891,,
1654,992500.0,1732500.0,0.0,0.0,0.0,,60.49115971369932,223.5291290283203,58.47079809087681,,
1655,992500.0,1737500.0,0.0,0.0,0.0,,59.01181344556737,615.2281494140625,138.52586623586853,,
1656,992500.0,1742500.0,0.0,0.0,0.0,,57.535977975625265,526.1180419921875,68.40918615099807,,
1657,992500.0,1747500.0,0.0,0.0,0.0,,55.63610642442417,441.4788818359375,48.90715770224003,,
1658,992500.0,1752500.0,0.0,0.0,0.0,,54.13283582566194,352.0429992675781,53.42850657862933,,
1659,992500.0,1757500.0,0.0,0.0,0.0,,53.059885893076384,418.45391845703125,86.25727047800055,,
1660,992500.0,1762500.0,0.0,0.0,0.0,,52.44367519009801,486.2835693359375,34.546349650115346,,
1661,992500.0,1767500.0,5.0,2.0,3.0,산록하사면,51.90132738899219,513.6065673828125,78.37646083436232,,
1662,992500.0,1772500.0,29.0,2.0,28.0,산록하사면,50.57541967699242,348.1296081542969,35.09910720047114,,
1663,992500.0,1777500.0,0.0,0.0,0.0,,49.71919514904152,477.55364990234375,147.46363379785043,,
1664,992500.0,1782500.0,0.0,0.0,0.0,,49.246944369199916,262.64947509765625,44.29580230588556,,
1665,992500.0,1787500.0,0.0,0.0,0.0,,49.22778900811551,386.5843200683594,39.054711882706705,,
1666,992500.0,1792500.0,0.0,0.0,0.0,,49.7140713636693,251.53025817871094,92.54743822484588,,
1667,992500.0,1797500.0,0.0,0.0,0.0,,50.69124749378801,200.91123962402344,6.358776009863773,,
1668,992500.0,1802500.0,0.0,0.0,0.0,,52.13172022292123,301.5882873535156,55.79935183048029,,
1669,992500.0,1807500.0,0.0,0.0,0.0,,53.99842529486764,125.14849853515625,51.97111727459109,,
1670,992500.0,1812500.0,0.0,0.0,0.0,,56.24894323673883,97.32315063476562,69.63870394836201,,
1671,992500.0,1817500.0,0.0,0.0,0.0,,58.83924962280138,42.78804397583008,13.324856966949698,,
1672,992500.0,1822500.0,0.0,0.0,0.0,,61.7265824187505,34.90067672729492,9.622026045558465,,
1673,992500.0,1827500.0,0.0,0.0,0.0,,61.09315326076521,38.77320861816406,8.761819831851463,,
1683,997500.0,1607500.0,0.0,0.0,0.0,,0.582086694787419,65.74439239501953,28.67787382358368,,
1684,997500.0,1612500.0,0.0,0.0,0.0,,3.954885429668044,66.65693664550781,29.671194339682835,,
1686,997500.0,1622500.0,0.0,0.0,0.0,,2.174738339839046,93.69062042236328,87.3268323782498,,
1687,997500.0,1627500.0,0.0,0.0,0.0,,0.3936429127526892,62.47998809814453,19.15139870635092,,
1689,997500.0,1637500.0,0.0,0.0,0.0,,6.65616676942329,-4.5,0.625,,
1690,997500.0,1642500.0,0.0,0.0,0.0,,4.724339222218346,1.75,3.268293327885184,,
1691,997500.0,1647500.0,0.0,0.0,0.0,,1.588970812622039,-0.25,6.336895927818288,,
1692,997500.0,1652500.0,0.0,0.0,0.0,,2.545575858676471,29.558666229248047,45.9578773854582,,
1693,997500.0,1657500.0,0.0,0.0,0.0,,4.6506839858267774,71.18055725097656,54.27165881886051,,
1694,997500.0,1662500.0,0.0,0.0,0.0,,8.375099638301366,120.40730285644531,62.3435877793347,,
1695,997500.0,1667500.0,0.0,0.0,0.0,,12.456300210963217,176.00816345214844,116.05577173345787,,
1696,997500.0,1672500.0,0.0,0.0,0.0,,15.606848185381342,274.6730041503906,113.4903620483963,,
1697,997500.0,1677500.0,0.0,0.0,0.0,,19.51033252291701,325.54473876953125,64.18785118443098,,
1698,997500.0,1682500.0,0.0,0.0,0.0,,23.82713663090984,75.65489959716797,76.19671485575165,,
1699,997500.0,1687500.0,0.0,0.0,0.0,,28.36920522153023,67.34024047851562,134.82216222602486,,
1700,997500.0,1692500.0,0.0,0.0,0.0,,33.04377656646635,62.193843841552734,22.228049217257617,,
1701,997500.0,1697500.0,0.0,0.0,0.0,,37.801726609346865,268.05169677734375,135.15316795892838,,
1702,997500.0,1702500.0,0.0,0.0,0.0,,42.61513697644365,208.71006774902344,55.87504402295175,,
1703,997500.0,1707500.0,0.0,0.0,0.0,,47.08186014613061,710.3834228515625,101.93204716501663,,
1704,997500.0,1712500.0,0.0,0.0,0.0,,51.528896910804576,405.0749206542969,125.46297685830683,,
1705,997500.0,1717500.0,0.0,0.0,0.0,,56.069179402492146,233.9633026123047,89.10798126805369,,
1706,997500.0,1722500.0,0.0,0.0,0.0,,60.68178096342735,261.5056457519531,130.05545776388746,,
1707,997500.0,1727500.0,0.0,0.0,0.0,,65.35139021411784,656.7709350585938,67.98341649384777,,
1708,997500.0,1732500.0,0.0,0.0,0.0,,65.22609751914261,536.7704467773438,47.243337933210356,,
1709,997500.0,1737500.0,0.0,0.0,0.0,,63.8541195430355,808.350341796875,67.33797868745893,,
1710,997500.0,1742500.0,0.0,0.0,0.0,,62.1151905083269,733.82470703125,141.53352618776108,,
1711,997500.0,1747500.0,0.0,0.0,0.0,,60.3596261448326,829.28466796875,126.88041978334505,,
1712,997500.0,1752500.0,0.0,0.0,0.0,,58.97687720456362,407.3387451171875,98.54944302057775,,
